,Y
6310,0.998
6311,0.856
6312,0.953
6313,0.968
6314,0.505
6315,0.982
6316,0.962
6317,0.975
6318,0.983
6319,0.997
6320,0.978
6321,0.967
6322,0.841
6323,0.992
6324,0.981
6325,0.986
6326,0.986
6327,0.991
6328,0.939
6329,0.869
6330,0.93
6331,0.919
6332,0.864
6333,0.975
6334,0.971
6335,0.993
6336,0.974
6337,0.962
6338,0.933
6339,0.977
6340,0.836
6341,0.882
6342,0.895
6343,0.996
6344,0.955
6345,0.941
6346,0.914
6347,0.99
6348,0.987
6349,0.996
6350,0.961
6351,0.715
6352,0.46
6353,0.994
6354,0.902
6355,0.978
6356,0.999
6357,0.981
6358,0.977
6359,0.985
6360,0.99
6361,0.979
6362,0.991
6363,0.965
6364,0.986
6365,0.824
6366,0.981
6367,0.978
6368,0.97
6369,0.893
6370,0.992
6371,0.975
6372,0.935
6373,0.994
6374,0.984
6375,0.906
6376,0.964
6377,0.837
6378,0.945
6379,0.93
6380,0.972
6381,0.981
6382,0.98
6383,0.998
6384,0.978
6385,0.997
6386,0.778
6387,0.997
6388,0.91
6389,0.915
6390,0.963
6391,0.915
6392,0.826
6393,0.993
6394,0.822
6395,0.828
6396,0.951
6397,0.98
6398,0.96
6399,0.978
6400,0.77
6401,0.949
6402,0.967
6403,0.957
6404,0.889
6405,0.959
6406,0.992
6407,0.986
6408,0.953
6409,0.973
6410,0.978
6411,0.92
6412,0.987
6413,0.791
6414,0.924
6415,0.992
6416,0.985
6417,0.995
6418,0.997
6419,0.982
6420,0.901
6421,0.978
6422,0.982
6423,0.989
6424,0.93
6425,0.979
6426,0.945
6427,0.956
6428,0.992
6429,0.866
6430,0.971
6431,0.904
6432,0.888
6433,0.955
6434,0.979
6435,0.988
6436,0.746
6437,0.989
6438,0.81
6439,0.941
6440,0.967
6441,0.998
6442,0.962
6443,0.997
6444,0.994
6445,0.982
6446,0.918
6447,0.979
6448,0.82
6449,0.688
6450,0.992
6451,0.784
6452,0.978
6453,0.528
6454,0.937
6455,0.798
6456,0.997
6457,0.962
6458,0.989
6459,0.994
6460,0.973
6461,0.988
6462,0.976
6463,0.936
6464,0.921
6465,0.936
6466,0.937
6467,0.889
6468,0.993
6469,0.729
6470,0.986
6471,0.922
6472,0.966
6473,0.789
6474,0.998
6475,0.915
6476,0.861
6477,0.974
6478,0.961
6479,0.996
6480,0.93
6481,0.995
6482,0.924
6483,0.99
6484,0.95
6485,0.985
6486,0.921
6487,0.849
6488,0.817
6489,0.984
6490,0.944
6491,0.77
6492,0.908
6493,0.967
6494,0.967
6495,0.971
6496,0.993
6497,0.975
6498,0.934
6499,0.992
6500,0.875
6501,0.886
6502,0.931
6503,0.928
6504,0.944
6505,0.957
6506,0.97
6507,0.894
6508,0.988
6509,0.952
6510,0.971
6511,0.993
6512,0.9
6513,0.985
6514,0.998
6515,0.952
6516,0.995
6517,0.976
6518,0.998
6519,0.948
6520,0.966
6521,0.981
6522,0.903
6523,0.963
6524,0.98
6525,0.669
6526,0.985
6527,0.952
6528,0.986
6529,0.94
6530,0.962
6531,0.933
6532,0.927
6533,0.956
6534,0.898
6535,0.951
6536,0.957
6537,0.998
6538,0.969
6539,0.969
6540,0.946
6541,0.779
6542,0.915
6543,0.996
6544,0.96
6545,0.932
6546,0.774
6547,0.946
6548,0.956
6549,0.974
6550,0.97
6551,0.997
6552,0.981
6553,0.981
6554,0.878
6555,0.981
6556,0.95
6557,0.989
6558,0.996
6559,0.611
6560,0.993
6561,0.914
6562,0.99
6563,0.863
6564,0.931
6565,0.995
6566,0.834
6567,0.977
6568,0.826
6569,0.707
6570,0.928
6571,0.971
6572,0.909
6573,0.992
6574,0.991
6575,0.946
6576,0.925
6577,0.924
6578,0.984
6579,0.713
6580,0.999
6581,0.937
6582,0.859
6583,0.978
6584,0.947
6585,0.968
6586,0.961
6587,0.99
6588,0.94
6589,0.982
6590,0.481
6591,0.992
6592,0.731
6593,0.936
6594,0.941
6595,0.998
6596,1.0
6597,0.986
6598,0.944
6599,0.995
6600,0.908
6601,0.965
6602,0.969
6603,0.915
6604,0.981
6605,0.95
6606,0.924
6607,0.968
6608,0.951
6609,0.964
6610,0.973
6611,0.942
6612,0.971
6613,0.977
6614,0.651
6615,0.993
6616,0.998
6617,0.936
6618,0.992
6619,0.979
6620,0.978
6621,0.938
6622,0.931
6623,0.977
6624,0.972
6625,0.918
6626,0.935
6627,0.999
6628,0.997
6629,0.982
6630,0.998
6631,0.929
6632,0.944
6633,0.924
6634,0.993
6635,0.944
6636,0.961
6637,0.963
6638,0.976
6639,0.991
6640,0.931
6641,0.995
6642,0.997
6643,0.95
6644,0.75
6645,0.912
6646,0.984
6647,0.766
6648,0.943
6649,0.971
6650,0.975
6651,0.996
6652,0.958
6653,0.802
6654,0.97
6655,0.951
6656,0.924
6657,0.988
6658,0.928
6659,0.994
6660,0.992
6661,0.736
6662,0.818
6663,0.818
6664,0.99
6665,0.987
6666,0.97
6667,0.983
6668,0.961
6669,0.94
6670,0.945
6671,0.917
6672,0.968
6673,0.977
6674,0.987
6675,0.915
6676,0.943
6677,0.927
6678,0.968
6679,0.939
6680,0.938
6681,0.961
6682,0.977
6683,0.85
6684,0.993
6685,0.982
6686,0.936
6687,0.992
6688,0.903
6689,0.954
6690,0.969
6691,0.958
6692,0.93
6693,0.979
6694,0.95
6695,0.948
6696,0.976
6697,0.984
6698,0.989
6699,0.976
6700,0.981
6701,0.889
6702,0.884
6703,0.955
6704,0.908
6705,0.899
6706,0.962
6707,0.574
6708,0.988
6709,0.988
6710,0.996
6711,0.952
6712,0.942
6713,0.957
6714,0.994
6715,0.974
6716,0.984
6717,0.983
6718,0.985
6719,0.978
6720,0.912
6721,0.929
6722,0.996
6723,0.971
6724,0.987
6725,0.993
6726,0.991
6727,0.79
6728,0.99
6729,0.905
6730,0.992
6731,0.968
6732,0.915
6733,0.989
6734,0.972
6735,0.966
6736,0.878
6737,0.776
6738,0.951
6739,0.954
6740,0.991
6741,0.556
6742,0.963
6743,0.993
6744,0.918
6745,0.939
6746,0.974
6747,0.929
6748,0.961
6749,0.981
6750,0.949
6751,0.916
6752,0.991
6753,0.969
6754,0.991
6755,0.924
6756,0.965
6757,0.972
6758,0.966
6759,0.897
6760,0.922
6761,0.919
6762,0.981
6763,0.992
6764,0.942
6765,0.906
6766,0.924
6767,0.988
6768,0.933
6769,0.906
6770,0.98
6771,0.979
6772,0.989
6773,0.886
6774,0.846
6775,0.918
6776,0.834
6777,0.972
6778,0.927
6779,0.957
6780,0.937
6781,0.977
6782,0.957
6783,0.742
6784,0.842
6785,0.975
6786,0.982
6787,0.995
6788,0.977
6789,0.957
6790,0.978
6791,0.944
6792,0.894
6793,0.806
6794,0.97
6795,0.98
6796,0.675
6797,0.994
6798,0.857
6799,0.979
6800,0.943
6801,0.952
6802,0.99
6803,0.962
6804,0.961
6805,0.986
6806,0.947
6807,0.988
6808,0.998
6809,0.974
6810,0.998
6811,0.856
6812,0.981
6813,0.992
6814,0.992
6815,0.932
6816,0.973
6817,0.992
6818,0.98
6819,0.985
6820,0.939
6821,0.883
6822,0.971
6823,0.893
6824,0.983
6825,0.927
6826,0.994
6827,0.968
6828,0.922
6829,0.954
6830,0.953
6831,0.681
6832,0.984
6833,0.929
6834,0.973
6835,0.995
6836,0.982
6837,0.793
6838,0.983
6839,0.969
6840,0.952
6841,0.998
6842,0.944
6843,0.992
6844,0.981
6845,0.952
6846,0.951
6847,0.975
6848,0.97
6849,0.977
6850,0.901
6851,0.987
6852,0.946
6853,0.998
6854,0.989
6855,0.93
6856,0.978
6857,0.929
6858,0.992
6859,0.987
6860,0.966
6861,0.691
6862,0.987
6863,0.856
6864,0.918
6865,0.979
6866,0.998
6867,0.931
6868,0.916
6869,0.847
6870,0.975
6871,0.829
6872,0.962
6873,0.922
6874,0.97
6875,0.932
6876,0.965
6877,0.923
6878,0.98
6879,0.983
6880,0.998
6881,0.874
6882,0.968
6883,0.951
6884,0.937
6885,0.985
6886,0.924
6887,0.99
6888,0.99
6889,0.965
6890,0.93
6891,0.95
6892,0.996
6893,0.989
6894,0.922
6895,0.939
6896,0.695
6897,0.969
6898,0.992
6899,0.936
6900,0.879
6901,0.938
6902,0.963
6903,0.982
6904,0.955
6905,0.678
6906,0.954
6907,0.948
6908,0.945
6909,0.987
6910,0.961
6911,0.94
6912,0.962
6913,0.957
6914,0.96
6915,0.982
6916,0.988
6917,0.987
6918,0.991
6919,0.971
6920,0.962
6921,0.969
6922,0.921
6923,0.993
6924,0.979
6925,0.82
6926,0.97
6927,0.998
6928,0.993
6929,0.979
6930,0.996
6931,0.984
6932,0.928
6933,0.988
6934,0.593
6935,0.895
6936,0.935
6937,0.674
6938,0.937
6939,0.966
6940,0.963
6941,0.898
6942,0.978
6943,0.924
6944,0.89
6945,0.957
6946,0.729
6947,0.936
6948,0.953
6949,0.991
6950,0.968
6951,0.949
6952,0.924
6953,0.991
6954,0.968
6955,0.968
6956,0.948
6957,0.927
6958,0.883
6959,0.989
6960,0.969
6961,0.962
6962,0.985
6963,0.991
6964,0.983
6965,0.974
6966,0.969
6967,0.87
6968,0.983
6969,0.909
6970,0.987
6971,0.985
6972,0.949
6973,0.996
6974,0.957
6975,0.974
6976,0.985
6977,0.961
6978,0.825
6979,0.976
6980,0.952
6981,0.877
6982,0.975
6983,0.96
6984,0.916
6985,0.919
6986,0.968
6987,0.935
6988,0.948
6989,0.913
6990,0.687
6991,0.95
6992,0.978
6993,0.762
6994,0.95
6995,0.983
6996,0.915
6997,0.92
6998,0.969
6999,0.986
7000,0.395
7001,0.822
7002,0.965
7003,0.995
7004,0.992
7005,0.974
7006,0.98
7007,0.754
7008,0.968
7009,0.988
7010,0.993
7011,0.981
7012,0.951
7013,0.944
7014,0.811
7015,0.528
7016,0.878
7017,0.938
7018,0.965
7019,0.994
7020,0.975
7021,0.911
7022,0.935
7023,0.893
7024,0.756
7025,0.972
7026,0.904
7027,0.995
7028,0.992
7029,0.917
7030,0.902
7031,0.938
7032,0.996
7033,0.982
7034,0.923
7035,0.899
7036,0.947
7037,0.92
7038,0.957
7039,0.661
7040,0.984
7041,0.991
7042,0.98
7043,0.967
7044,0.986
7045,0.986
7046,0.966
7047,0.935
7048,0.957
7049,0.585
7050,0.917
7051,0.96
7052,0.987
7053,0.993
7054,0.964
7055,0.993
7056,0.985
7057,0.964
7058,0.99
7059,0.86
7060,0.959
7061,0.985
7062,0.914
7063,0.981
7064,0.976
7065,0.975
7066,0.956
7067,0.987
7068,0.973
7069,0.995
7070,0.989
7071,0.89
7072,0.977
7073,0.987
7074,0.795
7075,0.959
7076,0.892
7077,0.824
7078,0.995
7079,0.948
7080,0.98
7081,0.943
7082,0.992
7083,0.986
7084,0.998
7085,0.971
7086,0.926
7087,0.97
7088,0.928
7089,0.946
7090,0.61
7091,0.988
7092,0.96
7093,0.958
7094,0.967
7095,0.955
7096,0.503
7097,0.885
7098,0.888
7099,0.943
7100,0.955
7101,0.954
7102,0.628
7103,0.911
7104,0.983
7105,0.992
7106,0.955
7107,0.94
7108,0.974
7109,0.958
7110,0.967
7111,0.99
7112,0.92
7113,0.97
7114,0.961
7115,0.945
7116,0.767
7117,0.919
7118,0.991
7119,0.997
7120,0.859
7121,0.961
7122,0.933
7123,0.947
7124,0.733
7125,0.934
7126,0.97
7127,0.975
7128,0.99
7129,0.973
7130,0.956
7131,0.863
7132,0.79
7133,0.999
7134,0.596
7135,0.951
7136,0.913
7137,0.889
7138,0.959
7139,0.993
7140,0.792
7141,0.925
7142,0.899
7143,0.958
7144,0.979
7145,0.97
7146,0.954
7147,0.984
7148,0.879
7149,0.991
7150,0.998
7151,0.961
7152,0.958
7153,0.966
7154,0.95
7155,0.98
7156,0.646
7157,0.977
7158,0.996
7159,0.952
7160,0.979
7161,0.983
7162,0.983
7163,0.96
7164,0.824
7165,0.942
7166,0.967
7167,0.97
7168,0.987
7169,0.989
7170,0.939
7171,0.94
7172,0.934
7173,0.927
7174,0.925
7175,0.946
7176,0.99
7177,0.955
7178,0.967
7179,0.993
7180,0.698
7181,0.988
7182,1.0
7183,0.809
7184,0.953
7185,0.904
7186,0.973
7187,0.839
7188,0.928
7189,0.984
7190,0.984
7191,0.942
7192,0.979
7193,0.984
7194,0.86
7195,0.995
7196,0.956
7197,0.955
7198,0.977
7199,0.98
7200,0.984
7201,0.938
7202,0.995
7203,0.975
7204,0.977
7205,0.947
7206,0.977
7207,0.922
7208,0.983
7209,0.994
7210,0.998
7211,0.967
7212,0.984
7213,0.922
7214,0.981
7215,0.908
7216,0.968
7217,0.909
7218,0.98
7219,0.967
7220,0.763
7221,0.286
7222,0.97
7223,0.939
7224,0.945
7225,0.971
7226,0.918
7227,0.964
7228,0.977
7229,0.991
7230,0.995
7231,0.681
7232,0.946
7233,0.997
7234,0.954
7235,0.89
7236,0.868
7237,0.879
7238,0.929
7239,0.98
7240,0.989
7241,0.903
7242,0.981
7243,0.891
7244,0.926
7245,0.983
7246,0.984
7247,0.972
7248,0.961
7249,0.995
7250,0.99
7251,0.997
7252,0.986
7253,0.972
7254,0.98
7255,0.932
7256,0.964
7257,0.972
7258,0.999
7259,0.927
7260,0.982
7261,0.935
7262,0.879
7263,0.967
7264,0.984
7265,0.992
7266,0.969
7267,0.898
7268,0.965
7269,0.987
7270,0.989
7271,0.979
7272,0.996
7273,0.92
7274,0.894
7275,0.583
7276,0.863
7277,0.982
7278,0.965
7279,0.965
7280,0.965
7281,0.944
7282,0.947
7283,0.967
7284,0.967
7285,0.941
7286,0.907
7287,0.914
7288,0.75
7289,0.948
7290,0.989
7291,0.97
7292,0.958
7293,0.928
7294,0.861
7295,0.933
7296,0.982
7297,0.902
7298,0.983
7299,0.991
7300,0.997
7301,0.937
7302,0.944
7303,0.879
7304,0.971
7305,0.992
7306,0.98
7307,0.97
7308,0.939
7309,0.851
7310,0.906
7311,0.896
7312,0.959
7313,0.99
7314,0.992
7315,0.973
7316,0.391
7317,0.974
7318,0.945
7319,0.669
7320,0.924
7321,0.975
7322,0.953
7323,0.952
7324,0.997
7325,0.993
7326,0.984
7327,0.938
7328,0.982
7329,0.569
7330,0.991
7331,0.968
7332,0.992
7333,0.875
7334,0.984
7335,0.965
7336,0.998
7337,0.925
7338,0.94
7339,0.934
7340,0.956
7341,0.969
7342,0.979
7343,0.966
7344,0.96
7345,0.994
7346,1.0
7347,0.986
7348,0.968
7349,0.917
7350,0.978
7351,0.988
7352,0.925
7353,0.995
7354,0.989
7355,0.999
7356,0.964
7357,0.991
7358,0.996
7359,0.777
7360,0.914
7361,0.987
7362,0.937
7363,0.948
7364,0.893
7365,0.944
7366,0.979
7367,0.991
7368,0.958
7369,0.978
7370,0.98
7371,0.987
7372,0.992
7373,0.983
7374,0.937
7375,0.921
7376,0.97
7377,0.973
7378,0.949
7379,0.947
7380,0.748
7381,0.958
7382,0.982
7383,0.979
7384,0.98
7385,0.705
7386,0.916
7387,0.995
7388,0.968
7389,0.947
7390,0.985
7391,0.995
7392,0.946
7393,0.968
7394,0.984
7395,0.986
7396,0.944
7397,0.836
7398,0.971
7399,0.977
7400,0.965
7401,0.991
7402,0.848
7403,0.707
7404,0.821
7405,0.99
7406,0.953
7407,0.98
7408,0.998
7409,0.973
7410,0.98
7411,0.968
7412,0.99
7413,0.986
7414,0.978
7415,0.803
7416,0.972
7417,0.782
7418,0.95
7419,0.943
7420,0.973
7421,0.958
7422,0.985
7423,0.948
7424,0.944
7425,0.968
7426,0.994
7427,0.912
7428,0.921
7429,0.995
7430,0.982
7431,0.886
7432,0.96
7433,0.975
7434,0.943
7435,0.935
7436,0.995
7437,0.936
7438,0.946
7439,0.993
7440,0.931
7441,0.993
7442,0.958
7443,0.936
7444,0.908
7445,0.987
7446,0.951
7447,0.988
7448,0.97
7449,0.962
7450,0.965
7451,0.909
7452,0.958
7453,0.956
7454,0.964
7455,0.989
7456,0.961
7457,0.983
7458,0.971
7459,0.756
7460,0.984
7461,0.94
7462,0.977
7463,0.915
7464,0.998
7465,0.909
7466,0.977
7467,0.961
7468,0.984
7469,0.965
7470,0.879
7471,0.959
7472,0.995
7473,0.991
7474,0.991
7475,0.908
7476,0.987
7477,0.965
7478,0.878
7479,0.977
7480,0.706
7481,0.957
7482,0.921
7483,0.969
7484,0.979
7485,0.914
7486,0.978
7487,0.989
7488,0.982
7489,0.864
7490,0.81
7491,0.903
7492,0.982
7493,0.986
7494,0.924
7495,0.952
7496,0.987
7497,0.989
7498,0.998
7499,0.97
7500,0.784
7501,0.982
7502,0.845
7503,0.806
7504,0.988
7505,0.963
7506,0.98
7507,0.942
7508,0.98
7509,0.933
7510,0.984
7511,0.977
7512,0.954
7513,0.995
7514,0.978
7515,0.979
7516,0.889
7517,0.906
7518,0.967
7519,0.986
7520,0.994
7521,0.967
7522,0.931
7523,0.924
7524,0.993
7525,0.891
7526,0.94
7527,0.957
7528,0.981
7529,0.992
7530,0.983
7531,0.556
7532,0.941
7533,0.996
7534,0.994
7535,0.921
7536,0.978
7537,0.953
7538,0.977
7539,0.974
7540,0.966
7541,0.925
7542,0.963
7543,0.911
7544,0.953
7545,0.961
7546,0.986
7547,0.948
7548,0.927
7549,0.901
7550,0.982
7551,0.988
7552,0.885
7553,0.99
7554,0.988
7555,0.854
7556,0.931
7557,0.971
7558,0.987
7559,0.899
7560,0.979
7561,0.945
7562,0.959
7563,0.997
7564,0.765
7565,0.967
7566,0.942
7567,0.897
7568,0.691
7569,0.933
7570,0.93
7571,0.995
7572,0.953
7573,0.959
7574,0.894
7575,0.976
7576,0.804
7577,0.979
7578,0.985
7579,0.931
7580,0.943
7581,0.97
7582,0.983
7583,0.985
7584,0.922
7585,0.963
7586,0.944
7587,0.933
7588,0.916
7589,0.886
7590,0.948
7591,0.96
7592,0.965
7593,0.652
7594,0.976
7595,0.921
7596,0.94
7597,0.99
7598,0.962
7599,0.993
7600,0.958
7601,0.997
7602,0.412
7603,0.997
7604,1.0
7605,0.827
7606,0.967
7607,0.928
7608,0.709
7609,0.996
7610,0.996
7611,0.946
7612,0.932
7613,0.95
7614,0.893
7615,0.994
7616,0.961
7617,0.966
7618,0.94
7619,0.967
7620,0.932
7621,0.958
7622,0.928
7623,0.87
7624,0.988
7625,0.952
7626,0.962
7627,0.986
7628,0.985
7629,0.964
7630,0.955
7631,0.95
7632,0.962
7633,0.999
7634,0.922
7635,0.942
7636,0.969
7637,0.989
7638,0.692
7639,0.89
7640,0.993
7641,0.954
7642,0.903
7643,0.976
7644,0.982
7645,0.931
7646,0.951
7647,0.989
7648,0.826
7649,0.92
7650,0.944
7651,0.944
7652,0.992
7653,0.981
7654,0.963
7655,0.984
7656,0.982
7657,0.946
7658,0.961
7659,0.983
7660,0.97
7661,0.898
7662,0.298
7663,0.934
7664,0.988
7665,0.987
7666,0.93
7667,0.913
7668,0.971
7669,0.983
7670,0.97
7671,0.959
7672,0.845
7673,0.931
7674,0.99
7675,0.973
7676,0.878
7677,0.756
7678,0.939
7679,0.992
7680,0.979
7681,0.971
7682,0.998
7683,0.97
7684,0.977
7685,0.944
7686,0.925
7687,0.997
7688,0.988
7689,0.995
7690,0.991
7691,0.869
7692,0.942
7693,0.919
7694,0.779
7695,0.986
7696,0.988
7697,0.925
7698,0.897
7699,0.824
7700,0.961
7701,0.993
7702,0.253
7703,0.954
7704,0.936
7705,0.848
7706,0.918
7707,0.881
7708,0.967
7709,0.939
7710,0.985
7711,0.971
7712,0.974
7713,0.922
7714,0.702
7715,0.983
7716,0.946
7717,0.987
7718,0.94
7719,0.994
7720,0.993
7721,0.962
7722,0.983
7723,0.353
7724,0.989
7725,0.985
7726,0.973
7727,0.978
7728,0.493
7729,0.974
7730,0.986
7731,0.956
7732,0.996
7733,0.96
7734,0.944
7735,0.921
7736,0.976
7737,0.985
7738,0.967
7739,0.989
7740,0.977
7741,0.948
7742,0.909
7743,0.992
7744,0.961
7745,0.952
7746,0.799
7747,0.978
7748,0.989
7749,0.968
7750,0.694
7751,0.953
7752,0.742
7753,0.902
7754,0.971
7755,0.964
7756,0.989
7757,0.992
7758,0.972
7759,0.426
7760,0.981
7761,0.979
7762,0.99
7763,0.957
7764,0.931
7765,1.0
7766,0.949
7767,0.973
7768,0.994
7769,0.999
7770,0.985
7771,0.832
7772,0.863
7773,0.992
7774,0.829
7775,0.922
7776,0.981
7777,0.974
7778,0.852
7779,0.978
7780,0.95
7781,0.834
7782,0.839
7783,0.921
7784,0.943
7785,0.969
7786,0.91
7787,0.916
7788,0.973
7789,0.997
7790,0.962
7791,0.994
7792,0.996
7793,0.997
7794,0.908
7795,0.869
7796,0.964
7797,0.965
7798,0.993
7799,0.977
7800,0.991
7801,0.962
7802,0.974
7803,0.997
7804,0.982
7805,0.978
7806,0.912
7807,0.968
7808,0.977
7809,0.972
7810,0.618
7811,0.761
7812,0.966
7813,0.984
7814,0.933
7815,0.985
7816,0.992
7817,0.914
7818,0.874
7819,0.5
7820,0.988
7821,0.983
7822,0.98
7823,0.979
7824,0.969
7825,0.969
7826,0.994
7827,0.96
7828,0.966
7829,0.967
7830,0.873
7831,0.977
7832,0.924
7833,0.987
7834,0.895
7835,0.993
7836,0.97
7837,0.871
7838,0.968
7839,0.925
7840,0.97
7841,0.944
7842,0.996
7843,0.982
7844,0.948
7845,0.946
7846,0.94
7847,0.975
7848,0.935
7849,0.979
7850,0.931
7851,0.933
7852,0.965
7853,0.917
7854,0.995
7855,0.957
7856,0.947
7857,0.98
7858,0.977
7859,0.982
7860,0.974
7861,0.995
7862,0.915
7863,0.727
7864,0.976
7865,0.947
7866,0.895
7867,0.989
7868,0.989
7869,0.893
7870,0.929
7871,0.972
7872,0.975
7873,0.944
7874,0.957
7875,0.986
7876,0.969
7877,0.96
7878,0.857
7879,0.962
7880,0.914
7881,0.945
7882,0.991
7883,0.986
7884,0.961
7885,0.923
7886,0.936
7887,0.959
7888,0.967
7889,0.567
7890,0.946
7891,0.968
7892,0.944
7893,0.332
7894,0.966
7895,0.885
7896,0.648
7897,0.972
7898,0.921
7899,0.949
7900,0.966
7901,0.918
7902,0.588
7903,0.987
7904,0.986
7905,0.991
7906,0.986
7907,0.996
7908,0.819
7909,0.948
7910,0.985
7911,0.948
7912,0.982
7913,0.995
7914,0.946
7915,0.946
7916,0.926
7917,0.976
7918,0.904
7919,0.968
7920,0.972
7921,0.949
7922,0.991
7923,0.88
7924,0.985
7925,0.882
7926,0.985
7927,0.859
7928,0.934
7929,0.974
7930,0.829
7931,0.879
7932,0.971
7933,0.99
7934,0.98
7935,0.991
7936,0.992
7937,0.964
7938,0.97
7939,0.765
7940,0.995
7941,0.913
7942,0.938
7943,0.967
7944,0.973
7945,0.943
7946,0.993
7947,0.896
7948,0.98
7949,0.91
7950,0.936
7951,0.985
7952,0.913
7953,0.993
7954,0.989
7955,0.966
7956,0.989
7957,0.995
7958,0.967
7959,0.904
7960,0.965
7961,0.994
7962,0.98
7963,0.966
7964,0.971
7965,0.834
7966,0.941
7967,0.97
7968,0.911
7969,0.967
7970,0.968
7971,0.929
7972,0.911
7973,0.994
7974,0.955
7975,0.971
7976,0.956
7977,0.598
7978,0.908
7979,0.982
7980,0.778
7981,0.95
7982,0.957
7983,0.948
7984,0.73
7985,0.986
7986,0.876
7987,0.992
7988,0.998
7989,0.971
7990,0.97
7991,0.96
7992,0.956
7993,0.954
7994,0.963
7995,0.988
7996,0.917
7997,0.906
7998,0.952
7999,0.879
8000,0.975
8001,0.979
8002,0.99
8003,0.974
8004,0.886
8005,0.977
8006,0.773
8007,0.99
8008,0.886
8009,0.987
8010,0.907
8011,0.994
8012,0.994
8013,0.987
8014,0.995
8015,0.941
8016,0.999
8017,0.934
8018,0.858
8019,0.977
8020,0.829
8021,0.99
8022,0.99
8023,0.97
8024,0.997
8025,0.855
8026,0.948
8027,0.984
8028,0.934
8029,0.976
8030,0.96
8031,0.99
8032,0.957
8033,0.996
8034,0.971
8035,0.565
8036,0.675
8037,0.943
8038,0.981
8039,0.833
8040,0.8
8041,0.975
8042,0.981
8043,0.994
8044,0.956
8045,0.406
8046,0.998
8047,0.943
8048,0.989
8049,0.916
8050,0.966
8051,0.947
8052,0.994
8053,0.994
8054,0.97
8055,0.996
8056,0.766
8057,0.976
8058,0.964
8059,0.886
8060,0.892
8061,0.974
8062,0.965
8063,0.944
8064,0.969
8065,0.807
8066,0.893
8067,0.963
8068,0.987
8069,0.978
8070,0.983
8071,0.992
8072,0.986
8073,0.935
8074,0.991
8075,0.979
8076,0.994
8077,0.665
8078,0.978
8079,0.974
8080,0.995
8081,0.993
8082,0.918
8083,0.941
8084,0.976
8085,0.965
8086,0.885
8087,0.924
8088,0.894
8089,0.881
8090,0.997
8091,0.986
8092,0.964
8093,0.879
8094,0.844
8095,0.954
8096,0.992
8097,0.975
8098,0.997
8099,0.997
8100,0.992
8101,0.965
8102,0.942
8103,0.999
8104,0.936
8105,0.967
8106,0.926
8107,0.971
8108,0.979
8109,0.975
8110,0.817
8111,0.975
8112,0.976
8113,0.988
8114,0.963
8115,0.926
8116,0.986
8117,0.817
8118,0.942
8119,0.96
8120,0.987
8121,0.88
8122,0.835
8123,0.876
8124,0.947
8125,0.99
8126,0.993
8127,0.878
8128,0.959
8129,0.885
8130,0.995
8131,0.929
8132,0.808
8133,0.998
8134,0.968
8135,0.968
8136,0.823
8137,0.942
8138,0.922
8139,0.698
8140,0.976
8141,0.874
8142,1.0
8143,0.97
8144,0.998
8145,0.893
8146,0.967
8147,0.784
8148,0.966
8149,0.995
8150,0.997
8151,0.769
8152,0.919
8153,0.875
8154,0.946
8155,0.965
8156,0.994
8157,0.808
8158,0.951
8159,0.874
8160,0.96
8161,0.993
8162,0.951
8163,0.997
8164,0.942
8165,0.766
8166,0.954
8167,0.968
8168,0.957
8169,0.911
8170,0.997
8171,0.995
8172,0.964
8173,0.84
8174,0.95
8175,0.989
8176,0.978
8177,0.987
8178,0.901
8179,0.875
8180,0.935
8181,0.969
8182,0.995
8183,0.975
8184,0.849
8185,0.941
8186,0.83
8187,0.996
8188,0.839
8189,0.973
8190,0.972
8191,0.98
8192,0.979
8193,0.979
8194,0.949
8195,0.994
8196,0.982
8197,0.991
8198,0.991
8199,0.957
8200,0.992
8201,0.99
8202,0.999
8203,0.727
8204,0.986
8205,0.965
8206,0.931
8207,0.976
8208,0.999
8209,0.904
8210,0.893
8211,0.983
8212,0.923
8213,0.997
8214,0.922
8215,0.939
8216,0.672
8217,0.971
8218,0.825
8219,0.975
8220,0.677
8221,0.902
8222,0.986
8223,0.92
8224,0.925
8225,0.932
8226,0.994
8227,0.944
8228,0.709
8229,0.969
8230,0.952
8231,0.951
8232,0.975
8233,0.98
8234,0.971
8235,0.972
8236,0.957
8237,0.998
8238,0.909
8239,0.921
8240,0.971
8241,0.967
8242,0.918
8243,0.942
8244,0.939
8245,0.945
8246,0.996
8247,0.758
8248,0.995
8249,0.991
8250,0.847
8251,0.959
8252,0.977
8253,0.996
8254,0.957
8255,0.997
8256,0.978
8257,0.97
8258,0.981
8259,0.937
8260,0.886
8261,0.942
8262,0.993
8263,0.992
8264,0.976
8265,0.997
8266,0.995
8267,0.998
8268,0.982
8269,0.835
8270,0.983
8271,0.999
8272,0.969
8273,0.991
8274,0.978
8275,0.941
8276,0.901
8277,0.837
8278,0.644
8279,0.971
8280,0.88
8281,0.958
8282,0.998
8283,0.95
8284,0.934
8285,0.935
8286,0.84
8287,0.912
8288,0.992
8289,0.9
8290,0.992
8291,0.979
8292,0.963
8293,0.997
8294,0.947
8295,0.882
8296,0.955
8297,0.957
8298,0.988
8299,0.99
8300,0.957
8301,0.976
8302,0.938
8303,0.942
8304,0.99
8305,0.889
8306,0.924
8307,0.918
8308,0.995
