Y,F2,F24,F16,F4,F22,F10,F7,F19,F6,F5,F17
1,20400,90385,124978,43,133491,128299,131259,118832,1000,124609,124958
1,5009,45124,315183,41,127015,138050,142996,119703,1000,122391,123089
1,4973,47274,137428,40,126912,138341,143022,119703,2000,121177,121875
1,70682,84776,176953,44,127763,128462,130766,119186,1000,119339,119686
1,5578,27209,121106,31,126494,128256,305094,119127,1000,118819,119167
1,3981,14811,121648,49,127134,138341,315517,119703,1000,120064,120763
1,21298,52364,281314,38,128503,128385,320873,118832,1000,119558,119906
1,22890,30500,186495,28,127516,138384,143236,119703,1000,121593,122291
1,71207,12267,170236,39,137372,128385,130504,118832,1000,119190,119539
1,51379,43190,191615,34,127280,138341,143302,119703,1000,120447,121144
1,17076,12990,286424,37,128037,128299,261917,118832,1000,121290,121639
1,6736,26523,121648,42,128613,138341,315517,119703,36000,119650,120347
1,226,118251,121648,46,130259,138411,315517,119703,1000,120064,120763
1,16821,26433,125828,36,129372,129596,130697,120467,1000,119763,120111
1,5934,25369,119777,46,24781,128445,303218,118832,1000,118779,119126
1,15401,88462,271277,47,128533,128342,130697,118832,1000,119270,119617
1,56741,84215,119777,47,126866,128315,303218,119186,2000,119193,119542
1,5019,46275,258986,45,127460,128342,130723,118832,2000,119699,120047
1,17272,42757,144166,43,128457,139834,142485,119954,1000,120228,120810
1,195329,48531,235087,42,127852,129301,303218,120172,4000,119657,120005
1,5281,28554,137428,40,128218,138341,143022,119703,1000,121177,121875
1,17337,50134,312868,37,127340,127961,130723,118832,1000,122342,122690
1,3759,45001,128460,37,128679,138298,143236,119703,1000,121593,122291
1,2032,54952,129396,36,126453,127961,131259,118832,1000,121645,121994
1,79118,54437,160261,40,127911,128025,130966,92132,1000,119938,120286
1,131478,11108,303878,40,126912,138341,143022,119703,2000,120167,120864
1,17750,90685,150856,43,130893,138223,315517,119703,3000,120528,121226
1,3901,85038,134670,35,128536,128342,320873,118832,1000,119410,119757
1,14593,29416,119757,47,126557,128006,130186,118877,1000,118759,119106
1,7688,43755,121648,43,127366,138384,315517,119703,1000,120064,120763
1,4060,100596,121648,44,127684,138444,315517,119703,1000,119650,120347
1,3861,48656,239598,46,128919,128412,303218,118832,1000,119657,120005
1,7461,49577,289222,32,128510,128445,303218,118832,2000,119150,119499
1,6257,45060,124433,43,130265,138325,315517,119703,1000,122434,123132
1,23358,85553,136450,48,129212,128224,134331,118832,1000,122904,123251
1,4340,34375,310994,38,127382,128342,130723,118832,1000,119707,120055
1,26247,42779,283606,37,126490,128010,32020,118787,3000,119441,119789
1,148950,82467,308799,39,127541,138211,142996,119954,1000,120634,121332
0,20526,23491,121854,43,126490,128219,32020,119090,1000,118751,119100
1,1455,10157,194082,37,126986,128212,130937,119083,1000,119510,119857
1,2837,49069,119777,39,132021,128299,303218,118832,6000,119193,119542
1,6101,53000,281314,39,130773,127961,320873,118832,1000,119650,119998
1,31875,29436,119757,39,126490,127929,32020,118800,1000,118751,119100
1,1979,11156,139092,37,126498,137892,143782,119635,1000,120936,121634
1,17236,26445,271277,41,126944,128299,130697,118832,1000,123939,124288
1,7972,126661,121648,39,129159,138050,315517,119703,1000,120064,120763
1,60826,40706,122279,47,127142,138384,333172,119703,28000,120281,120978
1,2105,88246,122935,43,140488,138074,143782,119722,1000,120936,121634
1,16775,89988,119777,39,130822,128224,303218,118832,2000,118779,119126
1,36013,90945,262616,40,126937,143328,144293,124274,1000,132380,133079
1,3967,26445,281314,38,126901,127961,320873,118832,1000,119650,119998
1,4600,87700,150969,38,90025,128595,130723,119466,1000,119296,119643
1,2817,87004,314649,44,28286,138886,142996,120629,1000,120141,120838
1,5527,12073,308207,38,14108,137960,143241,119703,1000,122361,123060
1,5778,14811,131664,42,24852,138444,315517,119703,36000,122434,123132
1,2966,110431,119777,41,233559,128315,303218,119186,2000,119193,119542
1,4988,33124,302007,48,128147,128212,130723,119083,1000,125025,125373
1,15618,25852,284530,23,126565,138255,317393,119998,2000,120824,283230
1,4379,88278,141254,37,126494,128573,305094,119444,4000,118819,119167
1,178,90335,121648,40,130893,138223,315517,119703,4000,119650,120347
1,59466,43385,134576,32,90096,138594,143022,120337,2000,122088,122786
1,1308,53221,142032,40,127127,138325,142996,119703,2000,120634,121332
1,31869,46032,149626,43,126490,41009,32020,119056,15000,118751,119100
1,6125,88680,130868,40,126953,128385,303218,118832,1000,122933,123281
1,153326,100661,163443,50,130314,138325,143819,119703,5000,124389,125087
1,2612,85637,304701,37,128959,128299,16972,118832,1000,129102,129451
1,3729,25135,306572,46,134849,138411,29271,119703,1000,129973,130672
0,7616,31033,261707,47,128607,138298,142729,119703,2000,120274,120972
1,5719,37431,176316,47,129258,128051,282787,118832,1000,120970,121318
1,123328,52774,119777,36,130432,128385,303218,118832,11000,119193,119542
1,49979,16114,242854,39,126952,128224,303218,118832,2000,119193,119542
1,16116,10718,242850,42,128720,128326,130697,118832,1000,121520,121868
1,95465,50019,121648,29,126822,138024,315517,93003,2000,120064,120763
1,75001,84737,119784,40,126433,128200,130186,119071,1000,118759,119106
1,57775,41535,120319,35,150587,128342,303218,118832,4000,119193,119542
1,17953,27985,124439,43,127430,138444,44391,119703,1000,120555,121253
1,18698,37431,119777,49,126751,128025,303218,92132,1000,118779,119126
1,56624,23707,120048,34,126427,128079,32020,118950,1000,118751,119100
1,53213,41360,315183,45,127590,137967,142996,119703,1000,120634,121332
1,58740,29049,121655,37,126540,137938,142485,119671,1000,119630,120327
1,2327,25200,126094,33,127023,137901,143051,119644,34000,130166,130864
1,223,90207,120656,40,127295,128385,303218,118832,1000,119657,120005
1,5748,26445,133874,42,127233,128445,131061,118832,1000,125178,125526
1,3905,121033,121648,44,128716,138050,315517,119703,1000,120064,120763
0,55680,36026,284530,31,126565,138255,317393,119998,1000,120824,283230
1,5673,14820,128144,49,130627,138411,315517,119703,1000,120528,121226
0,62260,45783,283606,40,126490,127978,32020,118849,35000,119441,119789
1,7842,55127,138619,37,127172,129280,305094,120151,1000,119868,120216
1,5621,29878,260751,47,126427,128101,32020,118761,1000,118771,119120
1,51244,36261,120416,39,126869,128326,130752,118832,456000,119325,119672
1,15923,55080,240987,38,128976,138050,143022,119703,1000,123811,124509
1,55661,48401,121106,30,126494,128256,305094,119127,1000,119868,120216
1,7859,82337,178187,34,127112,138325,333172,119703,1000,120521,121219
1,1781,34126,136545,47,128791,138289,142485,120032,20000,122027,122726
1,48119,46476,133565,43,126490,127918,32020,118789,1000,119441,119789
1,32494,14811,127623,41,126940,138325,143241,119703,3000,120386,121083
1,14894,35676,124058,49,129796,138298,333172,119703,1000,120429,121127
1,56793,29408,119757,31,126433,127916,32020,118787,1000,118751,119100
1,7484,88296,121778,52,127403,137901,315517,119644,22000,119650,120347
1,154603,89910,242854,41,129100,128212,303218,119083,1000,119193,119542
1,54299,10157,133159,32,127180,130342,130942,121213,2000,128596,128944
1,7090,89087,119777,35,126901,127961,303218,118832,2000,119193,119542
1,2362,43363,271277,41,129372,128212,130697,119083,2000,119270,119617
1,7840,34378,176316,30,127041,128326,282787,118832,1000,133565,133913
0,19869,53831,121648,40,132377,138325,315517,119703,1000,120064,120763
1,85493,28409,119777,45,128959,128299,303218,118832,2000,119657,120005
1,5103,89345,301915,35,126944,128299,130697,118832,6000,123939,124288
1,49611,45060,121648,37,127011,138325,315517,119703,1000,119650,120347
1,4340,12990,310994,39,127382,128342,130723,118832,1000,119707,120055
1,3973,44936,129784,50,126565,137942,317393,119685,1000,120824,283230
1,1501,35972,126758,39,127389,127961,130942,118832,1000,125759,126107
1,1847,37260,121648,40,129179,138325,315517,119703,1000,120528,121226
1,7411,92183,119777,41,128977,127902,303218,118773,1000,118779,119126
1,18021,26986,130509,32,129169,127968,32092,118832,3000,119674,120022
1,7497,26300,150856,33,127403,138298,315517,119703,1000,120528,121226
1,2968,13061,121648,36,127320,138341,315517,119703,9000,120528,121226
1,7351,95699,121648,34,130571,138298,315517,119703,1000,120064,120763
1,3825,28411,121648,32,129342,138341,315517,119703,3000,120064,120763
1,46167,44061,132005,43,13223,128326,130752,118832,2000,119325,119672
1,46864,30435,146175,37,126561,137928,44319,119671,1000,120312,121010
1,5748,35130,133874,40,127233,128445,131061,118832,1000,125178,125526
1,3527,37452,196831,39,128330,129069,282787,119623,1000,119436,119784
1,1082,88692,132174,32,129179,138050,142485,119703,1000,119797,120496
1,40024,51168,134603,32,131638,128462,130766,119186,24000,120045,120393
1,15043,25815,126849,36,129179,138325,143558,119703,1000,122516,123215
1,16716,33058,312928,33,127146,128299,130937,118832,1000,119510,119857
1,14711,30435,166773,41,126540,138489,44319,12888,3000,120312,121010
1,34629,25328,119777,52,126869,128326,303218,118832,1000,118779,119126
1,5061,45004,131416,41,127007,128299,130630,118832,1000,119396,119744
1,124936,45924,185969,37,128791,138325,142996,119703,4000,120634,121332
1,17412,30594,119777,39,130556,128412,303218,118832,1000,119193,119542
1,71226,49467,172107,37,130503,138384,142803,119703,1000,135050,135748
1,10509,55474,295937,41,126498,137875,44319,119618,1000,120312,121010
1,15941,55279,125551,32,126673,138050,143236,119703,1000,120381,121078
1,139630,30134,163252,40,128401,138572,144382,120315,1000,121527,122224
1,51786,48996,169536,49,126565,138572,317393,120315,1000,120018,120716
1,5469,45060,121648,46,127011,138325,315517,119703,1000,120528,121226
1,17279,51230,122109,43,127382,128342,130186,118832,1000,118926,119275
1,126582,52730,130288,35,127696,139073,143022,119905,2000,122533,123231
1,2427,34879,125041,33,126453,127961,303218,118832,1000,120822,121170
1,148235,25200,123980,39,127251,138298,142485,119703,1000,119797,120496
1,18468,34814,120192,36,127370,128051,303218,118832,32000,119193,119542
1,3136,54581,310994,42,127007,128299,130723,118832,4000,121662,122010
1,8625,53955,119777,40,126952,128224,303218,118832,1000,119193,119542
1,17251,90898,173728,44,129155,138223,142996,119703,1000,124810,125509
1,124936,55580,185969,35,128791,138325,142996,119703,2000,120634,121332
1,57151,61820,119757,52,126461,128075,32020,118851,2000,118751,119100
1,6757,33127,299937,35,15274,127968,19024,118832,23000,121400,121748
1,46122,43163,306336,39,129108,128326,130942,118832,3000,121433,121781
1,2297,51514,137428,45,128218,138341,143022,119703,6000,122241,122939
1,76548,87457,119750,43,126427,128003,32020,118874,1000,118751,119100
1,46544,90595,271277,39,128533,128299,130697,118832,5000,123939,124288
1,55914,49557,121063,28,140417,33778,131483,118945,1000,120065,120413
1,5748,34346,139364,41,128147,128445,131061,118832,1000,121451,121799
1,145356,13963,121648,36,128613,138594,315517,120337,1000,119650,120347
1,3108,42054,313758,49,148517,140863,175875,122606,1000,186018,186716
1,7407,54474,241523,34,127295,128385,130752,118832,3000,119620,119968
1,16042,50440,271277,43,128533,128299,130697,118832,2000,123939,124288
1,4207,12990,119777,40,128536,128342,303218,118832,1000,119193,119542
1,7111,83942,220024,47,128716,138050,315517,119703,1000,120528,121226
1,7375,55788,122190,33,128544,138223,315517,119703,1000,120064,120763
1,3163,84971,119925,42,90025,128299,130186,118832,2000,118926,119275
1,16004,85444,121648,40,133562,138298,315517,119703,5000,120528,121226
1,56211,311186,119777,45,128959,128299,303218,118832,6000,119193,119542
1,4292,83955,259381,42,127293,128326,15429,118832,1000,120224,120572
1,16940,82326,120319,34,127050,127961,303218,118832,1000,119193,119542
1,91416,35568,181922,31,126469,128219,130186,119090,2000,120374,120723
1,239,43210,119777,37,128919,128412,303218,118832,1000,119193,119542
1,17307,27385,154532,40,137450,138298,143022,119703,1000,120570,121268
1,2111,35234,212202,42,126998,138440,143782,120183,5000,120936,121634
1,14837,12924,121648,37,126972,137960,315517,119703,2000,120528,121226
1,81831,54088,163424,47,128592,138050,143360,119703,1000,124294,124993
1,15435,88436,132784,30,129492,129255,305094,118832,1000,127556,127905
1,824,87376,119777,40,132268,128299,303218,118832,9000,118779,119126
1,41777,84776,128997,52,127763,128462,303218,119186,1000,119657,120005
1,23154,84215,119777,45,130510,128385,303218,118832,1000,118779,119126
1,30836,47787,121628,47,126841,138218,142485,119961,1000,119630,120327
1,4766,28554,122185,37,134441,138298,142485,119703,2000,119797,120496
1,7647,41749,121648,40,129003,138325,315517,119703,1000,119650,120347
1,11970,44301,298227,39,127762,138341,142929,119703,3000,120074,309466
1,15578,46616,131165,45,127176,138572,317393,120315,1000,120824,283230
1,51411,53014,120048,35,126427,128079,32020,118950,1000,118751,119100
1,3875,45060,121648,41,128544,138223,315517,119703,1000,120064,120763
1,4551,13812,119777,48,127249,128342,303218,118832,1000,118779,119126
1,50446,10157,119784,48,126461,128090,130186,118961,1000,118759,119106
1,3350,16680,119777,35,130296,128342,303218,118832,1000,118779,119126
1,15657,49016,282659,43,127172,128040,305094,118773,11000,119953,282009
1,118637,48399,119777,29,127691,128342,303218,118832,1000,118779,119126
1,1637,47464,315183,33,127127,138325,142996,119703,4000,120634,121332
1,5559,82287,119777,41,127063,128299,303218,118832,1000,119193,119542
1,66880,48840,121655,38,126561,138148,142485,119658,5000,119630,120327
1,27251,85214,283185,38,127312,138384,333172,119703,160000,120429,121127
1,23218,32233,122187,43,131674,128342,320873,118832,2000,119558,119906
1,51175,54363,121648,36,128588,138411,315517,119703,1000,120064,120763
1,4569,41407,302007,40,127382,128342,130723,118832,1000,119296,119643
1,5586,46113,132578,44,127041,131785,130752,122656,3000,119620,119968
1,3059,26445,119925,38,126602,128051,130186,118832,2000,118926,119275
1,51076,34451,170236,38,142806,127902,130504,118773,1000,120835,121183
1,1189,83247,308799,36,127482,138039,142996,119644,4000,120607,121305
1,232,13812,119777,39,14653,128342,303218,118832,1000,118779,119126
1,2967,46616,140107,38,127320,138341,315517,119703,1000,122434,123132
1,4990,89228,226867,39,128746,138341,143022,119703,2000,122241,122939
1,49692,85970,121648,46,131170,138444,315517,119703,2000,120064,120763
0,17281,44569,130868,33,129018,138050,315517,119703,1000,120528,121226
1,5085,15309,314350,45,127078,138298,142929,119703,1000,121671,122370
1,6057,52820,143644,45,126427,128101,32020,118761,1000,118751,119100
1,4584,16114,119777,34,127541,129090,130186,119933,2000,118844,180952
1,3893,25378,119777,33,128867,128326,303218,118832,1000,119193,119542
1,2386,199765,121647,36,127121,137960,315517,119703,2000,119650,120347
1,17251,44231,173728,48,129155,138223,142996,119703,1000,124810,125509
1,47946,47617,120121,41,126444,128717,32020,119588,1000,118751,119100
1,4942,10109,224996,41,128693,128299,261917,118832,1000,119046,119393
1,19929,48604,121655,42,126515,137992,142485,119735,1000,119640,120338
1,13238,52221,122310,37,126561,137950,44319,119693,3000,120312,121010
1,60845,84020,167444,42,128330,128573,282787,119444,1000,120970,121318
1,3279,14811,121648,43,127134,138341,315517,119703,1000,119650,120347
1,5053,42406,254079,38,130330,138341,143022,119703,1000,122533,123231
0,3563,27069,124066,43,128943,138223,143693,119703,10000,124592,125291
1,6257,49654,126012,38,130265,138325,143241,119703,1000,124013,124711
1,17616,35130,178700,48,127180,128299,130630,118832,4000,136682,137030
0,17765,45042,172107,43,128606,138444,142803,119703,1000,120061,120760
1,3685,34057,312865,28,127251,138298,143022,119703,2703000,120578,121276
1,56238,43277,122002,46,127366,138024,315517,93003,2000,120021,120720
1,6882,88881,127427,40,15345,137967,31323,119703,1000,125428,126126
1,2035,13812,119777,48,130194,128326,303218,118832,2000,118779,119126
1,2266,36021,138878,45,127070,138298,143782,119703,3000,120936,121634
1,126905,82691,282659,44,126494,132532,305094,123403,1000,119953,282009
1,2612,24073,242854,48,128959,128299,303218,118832,1000,119657,120005
