Y,F2,F3,F4,F5,F6,F7,F8,F10,F11,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24
1,762,0,46,118779,2000,303218,1,128299,1,1,119777,119126,1,118832,2,1,126986,1,25155
1,14776,0,29,119576,12000,131003,1,128224,1,1,159548,119923,1,118832,1,1,128603,1,82893
1,7381,0,41,125392,1000,145116,1,138223,1,1,151480,126090,1,119703,1,1,129283,1,29978
0,17725,0,43,122371,2000,142729,1,138411,1,1,281756,123070,1,119703,1,1,133753,1,34152
1,7283,0,47,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,2,128147,1,36543
1,1183,0,35,120528,1000,315517,1,138223,1,1,125298,121226,1,119703,1,1,129283,1,44888
1,1430,0,39,119325,26000,130752,1,127902,1,1,132005,119672,1,118773,1,1,127730,1,89624
1,736,0,36,119515,2000,130942,1,128299,1,1,155144,119862,1,118832,1,1,127730,1,29449
1,52353,0,39,120038,1000,142893,1,139595,1,1,122036,120735,1,121338,1,2,126912,1,45664
1,8260,0,50,119515,1000,130942,1,127961,1,2,308270,119862,1,118832,1,1,127772,1,10252
1,15806,0,40,121177,1000,143022,1,138298,1,1,137428,121875,1,119703,1,1,128510,1,89257
1,58572,0,40,121505,1000,130430,1,127980,1,1,134674,121853,1,118851,1,1,126469,1,29421
1,50970,0,35,119193,2000,303218,1,128326,1,1,119777,119542,1,118832,1,1,127478,1,87133
1,1466,0,46,118779,9000,303218,1,127902,1,1,119777,119126,1,118773,1,2,129271,1,51827
0,7582,0,36,120429,3000,333172,1,138298,1,1,124058,121127,1,119703,1,1,132339,1,84483
1,15818,0,50,120634,9000,142996,1,138298,1,1,308799,121332,1,119703,1,1,127015,1,322224
1,891,0,49,119193,1000,303218,1,128412,1,1,119777,119542,1,118832,1,1,129075,1,16114
1,807,0,38,120196,19000,143051,1,138298,1,1,146342,120893,1,119703,1,1,129342,1,44717
1,2380,0,35,145226,2000,130803,1,127961,1,1,146225,145574,2,118832,1,1,127050,1,287530
1,56179,0,42,123002,2000,134215,1,128224,1,1,306928,123350,1,118832,1,1,128373,1,96220
1,56856,0,40,120312,1747000,44319,1,137982,1,1,295937,121010,1,119725,1,1,126498,1,38796
1,5689,1,48,119650,5000,315517,1,138298,1,1,121648,120347,1,119703,1,1,37238,1,15831
0,49592,1,41,121645,4000,131259,1,128051,1,1,120830,121994,1,118832,1,1,126940,1,31619
1,55401,4,41,119630,1000,142485,1,137925,1,1,121655,120327,1,119668,1,1,126504,1,88902
1,17731,0,36,119193,4000,303218,1,128224,1,1,119777,119542,1,118832,1,1,129212,2,84043
1,2333,0,44,125480,2000,143558,1,138411,2,1,131217,126179,1,119703,1,1,286313,1,92345
1,1448,0,39,125414,1000,146514,1,137901,1,1,308799,126112,1,119644,1,1,127057,1,89267
1,13886,0,38,120267,2000,142929,1,138384,1,1,314350,120965,1,119703,1,1,128574,1,85045
1,2631,0,41,129973,1000,29271,1,138298,1,1,306572,130672,1,119703,1,1,129030,1,25868
1,4326,0,45,118926,146000,130186,1,128342,1,1,139233,119275,1,118832,1,1,127382,1,42191
1,5161,0,34,119510,2000,130937,1,128342,1,1,312460,119857,1,118832,1,1,131674,1,35507
1,7576,0,35,119650,1000,315517,1,138341,1,1,121648,120347,1,119703,1,1,128607,1,41339
1,17363,0,37,135050,2000,142803,1,138384,1,1,138888,135748,1,119703,1,1,127366,1,49467
1,58520,0,50,119622,1000,44319,1,137977,1,1,121628,120321,1,119720,1,1,126561,1,48219
1,18468,0,41,118779,1000,303218,1,128051,1,1,119777,119126,1,118832,1,1,127370,1,36544
1,53248,0,51,119441,1000,32020,1,127876,1,1,168797,119789,1,118747,1,1,126427,1,27825
1,85056,0,40,119622,3000,44319,1,137915,1,1,121628,120321,1,119658,1,1,126561,1,36567
1,7623,0,36,120064,1000,315517,1,138223,1,1,244725,120763,1,119703,1,1,127023,1,33232
1,120859,0,45,122391,1000,142996,1,139595,1,1,315183,123089,1,121338,1,1,129443,1,90602
1,807,0,29,120196,2000,143051,1,138298,1,1,133876,120893,1,119703,1,1,127801,1,25048
1,50304,0,35,129837,1000,143782,1,138741,1,1,132064,130535,1,120484,1,1,126498,1,84438
1,5057,1,44,119650,1000,320873,1,128342,1,1,281314,119998,1,118832,1,1,131674,1,16680
1,1362,0,34,119797,1000,142485,1,137967,2,1,121796,120496,1,119703,1,1,127530,1,90364
0,4329,0,45,119650,1000,320873,1,129090,1,1,281314,119998,1,119933,1,1,127063,1,23991
1,57122,0,39,122245,30000,131483,1,140684,1,1,302474,122593,1,131555,1,1,126927,1,105014
1,20207,0,34,120521,3000,333172,2,138411,1,1,283185,121219,1,119703,1,1,129146,1,90839
1,4849,0,48,120800,1000,130630,1,128051,1,1,163677,121149,1,118832,1,1,127255,1,89784
1,7452,0,41,119132,1000,303218,1,128299,1,1,289222,119480,1,118832,1,1,127063,1,16051
1,64733,0,32,118779,1000,303218,1,128025,1,1,119777,119126,1,92132,1,1,126866,1,48399
1,20622,0,28,119770,1000,130630,2,161109,1,1,296356,123518,1,121876,1,1,14155,1,14743
1,4676,0,51,120021,1000,315517,1,138341,1,1,129631,120720,1,119703,1,1,127476,1,36129
1,6253,0,37,126630,2000,143241,1,138050,1,1,310141,127328,1,119703,1,1,126948,1,30487
1,55658,0,42,119678,2000,130773,1,129069,1,1,120677,120026,2,119623,1,1,127303,1,55111
1,1587,0,40,119797,1000,142485,1,138223,1,1,123343,120496,1,119703,1,1,131793,1,39218
1,5034,0,39,121662,6000,130723,1,128342,1,1,252208,122010,1,118832,1,1,130259,1,31809
1,7565,0,42,119657,1000,303218,1,128326,1,1,131957,120005,1,118832,1,1,127482,1,37286
1,33695,0,46,119640,1000,142485,1,139664,1,1,121639,120338,1,121407,1,1,126515,1,36566
1,55150,0,41,118917,2000,282787,1,128169,1,1,131045,119264,1,119040,1,1,126591,1,44535
1,6132,0,41,119150,1000,303218,1,128342,1,1,120131,119499,1,118832,1,1,14653,1,15241
1,1982,0,46,123116,1000,143782,1,138594,1,1,129480,123814,1,120337,1,1,127070,3,36021
1,17298,0,42,119797,1000,142485,1,138341,1,1,124256,120496,1,119703,1,1,127453,1,28554
1,8723,0,48,119797,1000,142485,1,138325,1,1,121796,120496,1,119703,1,1,128450,1,87431
1,12297,0,44,119630,1000,142485,1,138122,1,1,121655,120327,1,119668,1,1,126504,1,47943
1,2333,0,41,120196,4000,143051,1,138411,1,1,260679,120893,1,119703,1,1,136142,1,37450
1,46680,0,41,118819,8000,305094,2,129280,1,1,120677,119167,1,120151,1,1,126494,1,41779
1,56760,0,46,119650,1000,315517,1,138384,1,1,121648,120347,1,119703,2,1,126937,1,51894
1,18231,0,34,119325,2000,130752,2,128385,1,1,128180,119672,1,118832,1,1,133565,2,16114
0,70568,0,35,119630,1000,142485,1,138137,1,1,121655,120327,1,119880,1,1,126504,1,41965
1,54636,0,37,119193,1000,303218,1,128342,1,1,119777,119542,1,118832,1,1,127370,1,16114
1,1972,0,44,121575,1000,130803,1,127961,1,1,310333,121923,1,118832,1,2,127050,1,54156
1,52135,0,44,119650,1000,315517,1,139089,1,1,121648,120347,1,120804,1,1,127577,1,27385
1,35209,0,37,119650,1000,320873,1,128445,1,1,281314,119998,1,118832,1,1,126996,1,12990
1,4230,0,38,120074,1000,142929,1,138341,1,1,274765,309466,2,119703,1,1,127134,1,89678
1,51261,0,34,121217,1000,130723,1,128299,1,1,136182,121565,1,118832,1,1,131604,1,33058
1,15426,0,48,121671,1000,142929,1,138223,1,1,132759,122370,1,119703,1,1,131490,1,85970
1,13894,0,29,122376,1000,142729,1,138578,1,1,124375,123074,1,119954,1,1,126980,2,45634
1,8498,0,36,126554,3000,274216,1,138325,1,1,225025,127252,1,119703,1,1,127549,1,89228
1,3304,0,41,119797,1000,142485,1,138050,1,1,121796,120496,1,119703,1,1,128976,1,30500
1,50652,0,41,118751,1000,32020,1,128163,1,1,119750,119100,1,119034,1,1,126427,1,87314
1,7015,0,36,119193,1000,303218,1,128342,2,1,119777,119542,1,118832,1,1,157759,1,39082
1,3643,0,47,119690,4000,317393,1,138168,1,1,147963,120388,1,119911,1,1,126799,1,50015
1,79439,0,36,119642,1000,44319,1,137982,1,1,122799,120341,1,119725,1,1,126498,1,45204
1,75151,0,31,121671,15000,142929,1,138461,1,1,314350,122370,1,120057,1,1,127142,1,52167
1,2997,0,43,119510,1000,130937,1,128342,1,1,154628,119857,1,118832,1,1,128345,1,24506
1,104,0,49,119193,1000,303218,1,128445,1,1,119777,119542,1,118832,1,1,131099,1,105060
0,17298,0,40,119797,2000,142485,1,138298,1,1,122185,120496,1,119703,1,1,127453,1,33601
1,17497,0,40,121671,2000,142929,1,138050,1,1,314350,122370,1,119703,1,1,127487,1,85214
1,13873,0,44,129973,1000,29271,2,139919,1,1,306572,130672,1,121662,1,1,150765,1,14811
1,1158,0,30,119193,4000,303218,1,128212,1,1,119777,119542,1,119083,2,1,126901,1,45102
1,3238,0,35,120224,1000,15429,1,128051,1,1,259381,120572,1,118832,1,1,127255,1,37286
0,2090,0,40,120065,2000,131483,1,128138,1,1,310461,120413,1,119009,1,1,140417,1,49003
1,15453,0,36,120822,1000,303218,1,128342,1,1,123221,121170,1,118832,1,1,130848,1,104479
1,2236,0,48,129837,1000,143782,1,144333,2,1,304345,130535,1,6034,1,1,126998,1,12073
1,7362,0,33,123918,2000,132817,1,128224,1,2,145619,124266,2,118832,1,1,129212,1,125065
1,54285,0,39,120386,2000,143241,1,138325,1,1,310141,121083,1,119703,1,1,129179,1,44850
1,1267,0,38,119193,3000,303218,1,127961,1,1,119777,119542,1,118832,1,1,127459,1,46134
1,4003,0,36,119650,3000,315517,1,138341,1,1,121648,120347,1,119703,1,1,130632,1,44570
1,6264,0,40,120528,1000,315517,1,138341,1,1,125089,121226,1,119703,1,1,129342,1,44719
1,82380,0,41,132976,1000,130646,1,128051,1,1,139931,133324,2,118832,1,1,128966,1,88761
1,5533,0,42,120064,1000,315517,1,138024,1,1,121648,120763,1,93003,1,1,126822,1,53408
0,2855,0,38,121217,2000,130723,1,128887,1,1,305588,121565,1,119758,1,1,127180,1,39986
1,2098,0,37,120386,1000,143241,1,138325,1,1,124061,121083,1,119703,1,1,129003,1,53967
1,46325,0,36,120447,1000,143302,1,139595,1,1,199057,121144,1,121338,1,1,126834,1,27444
1,8471,0,33,119203,1000,130630,1,129090,1,1,313493,308245,1,119933,1,1,131674,1,88062
1,31894,0,28,119622,1000,44319,1,137928,1,1,121628,120321,1,119671,1,1,126540,1,48528
1,5514,0,44,119193,1000,303218,1,128025,1,1,119777,119542,1,92132,1,1,126751,2,54461
1,2108,0,42,120247,1000,143102,1,138384,1,1,134519,120944,1,119703,1,1,127121,1,84765
1,2333,0,45,122696,1000,143051,1,138411,1,1,133876,123394,1,119703,1,1,286313,1,10834
1,59785,0,44,120528,1000,315517,1,138384,1,1,121648,121226,1,119703,1,1,130581,1,82481
1,7113,0,38,120838,5000,143693,1,138223,1,1,258141,121535,1,119703,1,1,128661,1,25856
1,7051,0,35,120003,1000,315517,1,138444,1,1,129631,120701,1,119703,1,1,128581,1,30837
1,6816,0,34,118926,2000,130186,1,127968,1,1,313461,119275,1,118832,1,1,15274,1,15862
1,16892,0,40,124592,1000,143693,1,138223,1,1,124066,125291,1,119703,1,1,127712,1,37459
1,25850,0,46,122731,3000,143241,1,138298,1,1,217514,123430,1,119703,1,1,126686,1,44284
1,3037,0,42,120064,2000,315517,1,138223,1,1,122190,120763,2,119703,1,1,129171,1,41360
1,3564,0,31,120447,2000,143302,1,138223,1,1,307192,121144,1,119703,1,1,128674,1,108189
1,54472,0,38,119630,7000,142485,1,138264,1,1,121655,120327,1,119668,1,1,126540,1,10527
1,2115,0,35,120312,1000,44319,1,138113,1,1,129679,121010,1,119856,1,1,126540,1,50365
1,51013,0,39,119650,1000,315517,1,138411,1,1,121648,120347,1,119703,1,1,128588,1,44569
1,62,0,44,120064,1000,315517,1,137960,1,1,244725,120763,1,119703,1,1,130844,1,25876
1,3691,0,32,120570,13000,143022,1,138298,1,1,172157,121268,1,119703,1,1,127251,1,85181
1,4512,0,32,122241,1000,143022,1,138050,1,1,146287,122939,1,119703,1,1,128976,1,108683
1,15425,0,36,121593,5000,143236,1,138341,1,1,128946,122291,1,119703,1,1,126791,1,30367
1,7720,0,43,125414,1000,146514,1,138176,1,1,308799,126112,1,119629,1,1,126565,1,89435
1,19641,0,31,118779,3000,303218,1,128224,1,1,143248,119126,3,118832,1,1,126952,1,25311
1,27855,0,45,119622,109000,44319,1,137915,1,1,121628,120321,1,119658,2,1,126504,1,24706
1,121114,0,35,119193,38000,303218,1,128358,1,1,149652,119542,1,119229,1,1,129646,1,38250
1,2728,0,32,119270,8000,130697,1,128290,1,1,310133,119617,1,119161,1,1,129372,1,26320
1,82081,0,36,119622,1000,44319,1,138264,1,1,121628,120321,1,119668,1,1,126561,1,47027
1,50773,0,41,120061,1000,142803,1,138050,1,1,172107,120760,1,119703,1,1,127441,1,89747
1,21340,0,43,120074,1000,142929,1,138298,1,1,156608,309466,1,119703,1,1,128510,1,44173
1,4435,0,35,131729,1000,320873,1,128412,1,1,234696,132078,1,118832,1,1,128517,1,12990
1,40527,0,41,120616,8000,15429,1,128224,1,1,143267,120964,1,118832,1,1,126952,1,12267
1,31195,0,40,120312,2000,44319,1,137952,1,1,285477,121010,1,6852,1,1,126515,1,35578
1,8625,0,41,119620,1000,130752,1,128224,1,1,132005,119968,1,118832,1,1,126952,1,11926
1,13437,0,45,121186,1000,130723,1,128299,1,1,129604,121534,1,118832,1,1,128608,1,89332
1,20004,0,42,121645,1000,131259,1,128224,1,1,138058,121994,1,118832,1,1,126952,1,35450
1,4125,0,39,120038,1000,142893,1,138298,1,1,122044,120735,1,119703,2,1,127078,1,88830
1,2086,1,52,128966,1000,131483,1,128075,1,1,278293,129314,1,118851,1,1,140417,1,11106
1,6039,0,41,118779,2000,303218,1,128412,1,1,292749,119126,1,118832,1,1,130556,1,83082
1,70103,0,35,120064,2000,315517,1,138024,1,1,121648,120763,1,93003,1,1,127487,1,38430
1,7362,0,42,123918,2000,132817,1,128224,1,1,150601,124266,1,118832,1,1,129212,1,28979
1,7170,0,41,120064,1000,315517,1,138325,1,1,121648,120763,1,119703,1,1,126940,1,45086
1,7509,0,39,118779,2000,303218,1,128299,1,1,119777,119126,1,118832,1,1,127730,1,40002
1,17658,0,51,120835,6000,130504,1,128051,1,1,170236,121183,1,118832,1,1,127430,1,84184
1,7050,0,41,119190,4000,130504,1,128224,1,1,170236,119539,1,118832,1,1,129100,1,16114
1,55156,0,28,120217,1000,143072,1,139089,1,2,303878,136537,1,120804,1,1,131745,1,89257
1,20004,0,47,121645,1000,131259,1,128224,1,1,138058,121994,1,118832,1,1,133497,1,88436
1,49458,0,42,119296,1000,130723,1,128299,1,1,144444,119643,1,118832,1,1,127180,2,36454
1,4654,0,51,121825,1000,130752,1,128040,1,1,124223,122173,1,118773,1,1,127730,1,43451
1,23218,0,52,119558,1000,320873,1,128412,1,2,122187,119906,1,118832,1,1,131674,1,30034
1,15955,3,42,120528,1000,315517,1,138325,1,1,164733,121226,1,119703,1,1,126940,1,45517
1,17712,0,49,118779,11000,303218,1,128342,1,1,119777,119126,1,118832,1,1,128147,1,44192
1,2612,0,39,129102,2000,16972,1,128299,1,1,304701,129451,1,118832,1,1,128959,1,98798
1,18218,0,45,120064,12000,315517,1,138341,3,1,121648,120763,1,119703,1,1,127134,1,47885
1,152674,0,29,119193,2000,303218,1,135099,1,1,119777,119542,1,119529,1,1,127405,1,13812
1,7407,0,38,119325,2000,130752,1,128385,1,1,154178,119672,1,118832,2,1,127295,1,13812
1,6767,0,42,125152,1000,31323,1,138289,1,1,127939,125850,1,120032,1,1,15345,1,16861
1,50538,0,42,119441,1000,32020,1,128192,1,1,283606,119789,1,119063,1,1,126444,1,34579
1,33284,0,32,119657,6000,303218,2,128299,1,1,120656,120005,1,118832,1,1,133274,1,47843
1,2427,0,49,119357,3000,130186,1,127961,1,1,120239,119589,1,118832,1,1,126453,1,82878
1,17308,0,45,118779,74000,303218,1,128385,1,1,119777,119126,1,118832,1,1,127071,1,48399
1,13891,0,37,120064,3000,315517,1,138050,1,1,121648,120763,1,119703,1,1,127441,1,84105
1,1828,0,36,119657,2000,303218,1,128326,1,1,119777,120005,1,118832,1,1,129108,1,11106
1,15861,0,43,122335,1000,143693,1,138223,1,1,131219,123033,1,119703,1,1,128943,1,25856
1,50107,0,43,119193,7000,303218,1,128342,1,3,242854,119542,1,118832,1,1,127063,1,84971
1,178,0,47,120064,1000,315517,1,138223,1,1,121648,120763,1,119703,1,1,130893,1,55045
1,7374,0,42,120106,1000,142961,1,138298,1,1,153047,120803,1,119703,1,1,133345,1,90955
1,50024,0,46,120312,2000,44319,1,138089,1,1,137284,121010,1,119832,1,1,126540,1,50556
1,15548,0,47,118819,2000,305094,1,128573,1,1,287275,119167,1,119444,1,1,126494,1,24853
1,4435,0,53,119714,1000,130942,1,128412,1,1,125249,120062,2,118832,1,1,128517,1,13812
1,4640,0,36,133984,1000,131169,1,128579,1,1,127410,134332,1,119083,1,2,126427,1,51869
1,53260,0,27,119622,1000,44319,1,137875,1,1,121621,120321,1,119618,1,1,126498,1,48606
1,7557,0,36,118779,4000,303218,1,128342,2,1,119777,119126,1,118832,1,1,128536,1,40341
1,5536,0,41,120835,24000,130504,1,128342,1,1,170236,121183,1,118832,1,1,127063,1,13812
1,3788,0,41,119763,2000,130697,1,128342,1,1,126999,120111,1,118832,1,1,131693,1,46915
1,10401,0,29,119067,1000,130186,1,128192,1,1,120066,119415,1,119063,1,1,126444,1,44662
1,2631,0,43,120064,8000,315517,1,138298,1,1,121648,120763,1,119703,1,1,132092,1,90101
1,5080,0,34,120267,1000,142929,2,138298,2,1,133287,120965,2,119703,1,1,127078,1,33625
1,13891,0,34,120074,1000,142929,1,138050,1,1,310146,309466,1,119703,1,1,127599,1,53112
1,3666,0,41,119853,1000,130594,1,128299,1,1,303405,120201,1,118832,1,1,127180,1,82893
1,4982,0,45,120381,1000,143236,1,138298,1,1,174798,121078,1,119703,1,1,126980,1,89228
1,3626,0,37,120722,2000,130937,1,128051,1,1,141214,121070,1,118832,1,1,129220,1,24160
1,18468,0,45,119657,1000,303218,1,128051,1,1,119777,120005,1,118832,1,1,127370,1,43568
0,71229,0,27,120064,5000,315517,1,138384,1,1,121648,120763,1,119703,1,1,127142,1,49468
1,3636,0,40,120521,2000,333172,1,138341,1,1,283185,121219,1,119703,1,1,130367,1,52644
1,7597,0,51,119650,1000,315517,1,138298,1,1,121648,120347,1,119703,1,1,127815,1,100637
1,14908,0,40,118751,10000,32020,2,127935,1,1,119750,119100,1,118806,1,1,126427,1,23015
1,110937,0,43,119640,1000,142485,1,139133,1,1,177409,120338,1,120876,1,1,131793,1,43247
1,4626,0,48,122434,1000,315517,1,138325,1,1,124432,123132,1,119703,1,1,129003,1,44953
1,5335,0,42,121217,1000,130723,1,128299,1,1,154687,121565,1,118832,1,1,127374,1,37248
1,6490,1,37,120064,1000,315517,1,145713,1,1,121648,120763,1,127456,2,1,127530,1,86728
1,8723,0,34,120064,2000,315517,1,138325,1,1,121648,120763,1,119703,1,1,128450,1,53832
1,22561,0,44,120881,1000,143072,1,139595,1,1,258082,121579,1,121338,1,1,127756,1,27444
1,51008,0,42,118779,1000,303218,1,127902,1,1,119907,119126,1,118773,1,1,127730,1,29219
1,13901,0,45,121593,1000,143236,1,138444,1,1,286112,122291,1,119703,1,1,132478,1,43190
1,30422,0,36,120668,1000,143265,1,138341,1,1,139578,121366,1,119703,1,2,127280,1,108671
1,51336,0,41,118926,1000,130186,1,128299,1,1,122385,119275,1,118832,1,1,128439,1,51230
1,25799,0,43,119630,1000,142485,1,138005,1,1,121628,120327,1,119748,1,1,126628,1,30435
1,13872,0,48,118779,1000,303218,1,128051,1,1,174506,119126,1,118832,1,1,127370,1,50780
1,131478,0,37,121177,1000,143022,1,138341,1,1,137428,121875,1,119703,1,1,128218,2,89257
1,16848,0,40,121645,1000,131259,1,128326,1,1,120830,121994,1,118832,1,1,128379,1,41407
1,16158,0,44,122866,2000,143210,3,138223,1,1,133455,123564,1,119703,1,2,128444,1,14811
1,3848,0,42,120141,11000,142996,1,141011,1,1,273148,120838,1,122606,1,1,127015,1,100619
1,3189,0,40,121095,1000,27728,1,138384,1,1,142684,121793,1,119703,1,1,126937,1,85214
1,84999,0,42,119690,1000,317393,1,138176,1,2,123005,120388,1,120297,1,1,127882,2,25852
1,5348,0,44,119396,1000,130630,1,128051,1,1,312479,119744,1,118832,1,1,127957,1,89793
1,44059,0,40,121915,1000,315517,1,137960,1,2,133827,122614,1,119703,1,1,130835,1,28517
1,1430,0,40,119325,1000,130752,1,127902,1,1,132005,119672,1,118773,1,1,129271,1,43717
1,46509,0,48,119690,1000,317393,1,139254,1,2,122548,120388,1,119703,1,1,127877,1,87339
1,7442,0,40,133984,1000,131169,1,127953,1,1,308401,134332,1,5981,1,1,131221,1,86637
1,5035,0,35,122788,1000,134215,2,128342,1,1,187844,123136,1,118832,1,1,128147,1,42191
1,44090,0,33,129525,1000,315517,1,137960,1,1,126912,130224,1,119703,1,1,126524,1,111919
1,4060,0,46,120064,2000,315517,1,138444,1,2,121648,120763,1,119703,1,1,127684,1,50681
1,22468,0,45,134415,2000,315517,1,138411,1,1,130105,135113,2,119703,1,1,134849,1,33283
1,8600,0,42,119650,1000,315517,1,138298,1,1,121648,120347,1,119703,1,1,127403,2,14811
1,54339,0,43,118751,1000,32020,1,127890,1,2,119750,119100,1,118761,1,1,126427,1,40369
0,19735,0,39,119193,1000,303218,1,127961,1,1,119777,119542,1,118832,1,1,126901,1,24062
1,3508,0,37,119797,1000,142485,1,138168,1,2,122750,120496,1,119911,1,1,126662,1,56040
1,18704,0,34,119193,10000,303218,1,128385,1,1,119777,119542,1,118832,1,1,137372,3,40587
1,8557,1,46,120003,1000,315517,1,138384,1,1,122002,120701,1,119703,1,1,128574,1,91491
1,15541,0,46,119650,7000,315517,1,138384,1,1,121648,120347,1,119703,1,2,132276,1,109070
1,92938,0,42,131156,1000,130773,1,128051,1,1,267448,131505,1,118832,1,1,128966,1,10157
1,211,0,37,119193,1000,303218,1,128412,1,1,119777,119542,1,118832,1,1,130188,1,13812
1,1930,0,52,118769,1000,130186,1,129134,1,1,289869,119117,1,120005,1,1,126591,1,42459
1,70080,0,32,118779,1000,303218,1,128385,1,1,119777,119126,1,118832,1,1,127295,2,114183
1,4753,0,41,122088,1000,143022,1,138289,1,1,168811,122786,1,120032,1,1,128646,1,52221
1,17008,0,44,120064,1000,315517,1,138298,1,1,244725,120763,1,119703,1,1,128613,1,288529
1,46480,0,32,121217,10000,130723,1,128290,1,1,144257,121565,1,119161,4,1,128386,1,35130
1,1329,0,42,129102,4000,16972,1,127961,1,2,304701,129451,1,118832,1,1,126453,1,29460
1,54345,0,39,119788,93000,295086,1,146973,1,1,122498,120485,1,128716,2,1,127138,1,88665
0,8735,0,38,119650,1000,315517,2,140863,1,1,121648,120347,1,122606,1,1,128444,1,55462
1,73,0,42,120064,2000,315517,1,138411,1,1,121648,120763,1,119703,1,1,128588,1,10136
1,3657,0,38,121685,5000,130937,1,128299,1,1,161005,122033,1,118832,1,2,127180,1,51222
1,39979,1,35,120074,4000,142929,1,138223,1,1,144718,309466,1,119703,1,1,133000,1,11108
1,7819,0,44,120824,1000,317393,1,138572,1,1,284530,283230,1,120315,1,1,126565,1,40719
1,22495,0,31,120074,48000,142929,1,137960,1,1,310146,309466,1,119703,1,1,129297,1,91670
1,19663,0,32,119193,1000,303218,1,128412,1,1,119777,119542,1,118832,1,1,127030,1,28766
1,159,0,41,121645,2000,131259,1,128224,1,1,120830,121994,1,118832,1,1,130822,1,51484
1,18468,0,42,118779,1000,303218,1,128051,1,1,242854,119126,1,118832,1,2,127370,1,49575
1,4924,0,43,120167,3000,143022,1,138341,1,1,303878,120864,1,119703,1,1,128218,1,43384
1,46183,0,41,122400,1000,130697,1,128887,1,1,128121,122748,1,119758,1,1,127438,1,44929
